Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"use tpcds;select dt.d_year,item.i_brand_id brand_id,item.i_brand brand,sum(store_sales.ss_sales_price) sum_agg from date_dim dt ,store_sales ,item where dt.d_date_sk = store_sales.ss_sold_date_sk and store_sales.ss_item_sk = item.i_item_sk and item.i_manufact_id = 382 and dt.d_moy=11 /*+ hash */ group by dt.d_year ,item.i_brand ,item.i_brand_id order by d_year ,sum_agg desc,brand_id limit 100;",1,144.485501403s,144.484922083s,18.161656ms,0ns,100,10864,288274073,0.00%,1775243
"set `compiler.optimize.groupby` 'false';use tpcds;select dt.d_year,item.i_brand_id brand_id,item.i_brand brand,sum(store_sales.ss_ext_sales_price) sum_agg from date_dim dt ,store_sales ,item where dt.d_date_sk = store_sales.ss_sold_date_sk and store_sales.ss_item_sk = item.i_item_sk and item.i_manufact_id = 252 and dt.d_moy=11 group by dt.d_year ,item.i_brand ,item.i_brand_id order by d_year ,sum_agg desc,brand_id limit 100;",1,147.48118845s,147.480660512s,19.35504ms,0ns,100,10969,288274073,0.00%,1775243
"set `compiler.optimize.groupby` 'true';use tpcds;select dt.d_year,item.i_brand_id brand_id,item.i_brand brand,sum(store_sales.ss_ext_sales_price) sum_agg from date_dim dt ,store_sales ,item where dt.d_date_sk = store_sales.ss_sold_date_sk and store_sales.ss_item_sk = item.i_item_sk and item.i_manufact_id = 252 and dt.d_moy=11 group by dt.d_year ,item.i_brand ,item.i_brand_id order by d_year ,sum_agg desc,brand_id limit 100;",1,147.120555557s,147.120000956s,22.21182ms,0ns,100,10988,288274073,0.00%,1775243
"use tpcds;select dt.d_year,item.i_brand_id brand_id,item.i_brand brand,sum(store_sales.ss_ext_sales_price) sum_agg from date_dim dt ,store_sales ,item where dt.d_date_sk = store_sales.ss_sold_date_sk and store_sales.ss_item_sk = item.i_item_sk and item.i_manufact_id = 252 and dt.d_moy=11 /*+ hash */ group by dt.d_year ,item.i_brand ,item.i_brand_id order by d_year ,sum_agg desc,brand_id limit 100;",1,149.160054377s,149.159533986s,20.046031ms,1ms,100,10968,288274073,0.00%,1775243
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1999 group by ca.ca_zip order by ca_zip limit 100;",1,102.102805685s,102.100463985s,19.196133ms,0ns,4,192,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1999 group by ca.ca_zip order by ca_zip limit 100;",1,102.219833434s,102.219056398s,20.382642ms,0ns,4,192,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1999 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,102.677116293s,102.676397238s,14.922842ms,0ns,4,191,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2001 group by ca.ca_zip order by ca_zip limit 100;",1,100.576746913s,100.575969886s,15.852016ms,0ns,7,328,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2001 group by ca.ca_zip order by ca_zip limit 100;",1,100.769577351s,100.768566773s,15.156164ms,1ms,7,351,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2001 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,102.460161059s,102.459354857s,15.752617ms,0ns,7,351,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,100.220883684s,100.220216424s,18.422764ms,0ns,8,406,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,100.628667043s,100.627996299s,17.490492ms,0ns,8,416,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,100.979684054s,100.978965344s,20.133507ms,0ns,8,406,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2001 group by ca.ca_zip order by ca_zip limit 100;",1,100.941536691s,100.940875124s,17.367712ms,0ns,6,276,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2001 group by ca.ca_zip order by ca_zip limit 100;",1,100.838508482s,100.837819877s,16.220289ms,0ns,6,287,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2001 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,102.370409958s,102.369734908s,22.610538ms,0ns,6,287,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,102.131565081s,102.130862448s,20.645556ms,0ns,8,416,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,101.024158189s,101.023447693s,21.464531ms,0ns,8,416,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,102.437667135s,102.436953442s,16.500346ms,0ns,8,417,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,101.995916832s,101.995262461s,16.2832ms,0ns,8,416,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,100.226887472s,100.226009728s,14.444932ms,0ns,8,406,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,100.782295915s,100.781557953s,18.616173ms,1ms,8,406,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1998 group by ca.ca_zip order by ca_zip limit 100;",1,101.771452997s,101.770772783s,10.106304ms,0ns,6,290,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1998 group by ca.ca_zip order by ca_zip limit 100;",1,100.860872859s,100.860107621s,17.47155ms,0ns,6,290,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 1998 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,102.538078262s,102.537345529s,10.250873ms,0ns,6,300,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 1999 group by ca.ca_zip order by ca_zip limit 100;",1,102.024420185s,102.023630412s,16.378376ms,0ns,6,288,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 1999 group by ca.ca_zip order by ca_zip limit 100;",1,102.936763433s,102.936060181s,20.72993ms,0ns,6,277,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 1999 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,101.350139922s,101.349446736s,17.785963ms,0ns,6,277,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,102.1856075s,102.184829692s,20.33051ms,0ns,8,416,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 group by ca.ca_zip order by ca_zip limit 100;",1,101.670333954s,101.66967113s,22.949548ms,0ns,8,406,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 2 and d.d_year = 2000 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,101.365860185s,101.365151157s,18.907649ms,0ns,8,416,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2002 group by ca.ca_zip order by ca_zip limit 100;",1,102.055905448s,102.055237824s,16.381281ms,0ns,6,286,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'true';use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2002 group by ca.ca_zip order by ca_zip limit 100;",1,100.278659679s,100.277722035s,13.909233ms,0ns,6,298,147070114,0.00%,1345805
"use tpcds; select ca_zip ,sum(cs.cs_sales_price) from catalog_sales cs ,customer c ,customer_address ca,date_dim d where cs.cs_bill_customer_sk = c.c_customer_sk and c.c_current_addr_sk = ca.ca_address_sk and ( substr(ca.ca_zip,0,5) in ['85669', '86197','88274','83405','86475','85392', '85460', '80348', '81792'] or ca.ca_state in ['ca','wa','ga'] or cs.cs_sales_price > 500) and cs.cs_sold_date_sk = d.d_date_sk and d.d_qoy = 1 and d.d_year = 2002 /*+ hash */ group by ca.ca_zip order by ca_zip limit 100;",1,101.757581494s,101.756884643s,19.666901ms,0ns,6,286,147070114,0.00%,1345805
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 38 and i.i_current_price <= 68 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-31' and date(d.d_date) <= '2002-07-30' and i.i_manufact_id in (839, 941, 701, 684) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.131707263s,155.131097718s,29.693696ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 38 and i.i_current_price <= 68 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-31' and date(d.d_date) <= '2002-07-30' and i.i_manufact_id in (839, 941, 701, 684) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.633984542s,155.633366199s,19.051777ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 38 and i.i_current_price <= 68 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-31' and date(d.d_date) <= '2002-07-30' and i.i_manufact_id in (839, 941, 701, 684) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.92265299s,155.922059925s,19.114884ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 20 and i.i_current_price <= 50 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-04-26' and date(d.d_date) <= '2002-06-25' and i.i_manufact_id in (991, 881, 886, 872) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.637864927s,155.637234851s,19.453191ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 20 and i.i_current_price <= 50 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-04-26' and date(d.d_date) <= '2002-06-25' and i.i_manufact_id in (991, 881, 886, 872) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.305749478s,155.305173938s,16.030511ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 20 and i.i_current_price <= 50 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-04-26' and date(d.d_date) <= '2002-06-25' and i.i_manufact_id in (991, 881, 886, 872) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.413707486s,155.413161229s,20.692806ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 34 and i.i_current_price <= 64 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-05' and date(d.d_date) <= '1998-09-03' and i.i_manufact_id in (681, 775, 861, 673) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.239223714s,155.238686271s,19.18117ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 34 and i.i_current_price <= 64 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-05' and date(d.d_date) <= '1998-09-03' and i.i_manufact_id in (681, 775, 861, 673) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,156.184035343s,156.18342179s,19.238825ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 34 and i.i_current_price <= 64 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-05' and date(d.d_date) <= '1998-09-03' and i.i_manufact_id in (681, 775, 861, 673) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,156.096848836s,156.09622923s,23.777217ms,0ns,0,0,543604114,0.00%,1986940
