Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'true';use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1993-07-01' and o.o_orderdate < '1993-10-01' group by o.o_orderpriority order by o_orderpriority;",1,180.91388995s,180.913466157s,7.935152ms,0ns,5,292,750037902,0.00%,1311905
"set `compiler.optimize.groupby` 'true';use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1997-10-01' and o.o_orderdate < '1998-01-01' group by o.o_orderpriority order by o_orderpriority;",1,182.256208104s,182.255623932s,8.664462ms,0ns,5,292,750037902,0.00%,1311905
"set `compiler.optimize.groupby` 'true';use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1996-04-01' and o.o_orderdate < '1996-07-01' group by o.o_orderpriority order by o_orderpriority;",1,184.13812054s,184.137677912s,8.036197ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1994-09-01' and o.o_orderdate < '1994-12-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,180.254842848s,180.254385011s,8.167735ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1995-06-01' and o.o_orderdate < '1995-09-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,182.513638615s,182.513219055s,7.825684ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1993-02-01' and o.o_orderdate < '1993-05-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,181.766404793s,181.765998821s,7.865053ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1997-03-01' and o.o_orderdate < '1997-06-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,185.197485995s,185.19705338s,7.598746ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1996-08-01' and o.o_orderdate < '1996-11-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,184.643760883s,184.643341449s,7.335536ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1995-11-01' and o.o_orderdate < '1996-02-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,180.723836291s,180.723427073s,8.521684ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1994-01-01' and o.o_orderdate < '1994-04-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,181.395022742s,181.394509848s,8.120368ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1993-07-01' and o.o_orderdate < '1993-10-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,182.964082342s,182.963647894s,7.27555ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1997-10-01' and o.o_orderdate < '1998-01-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,183.503116968s,183.502687462s,8.707556ms,0ns,5,292,750037902,0.00%,1311905
"use tpch; with tmp as (select l.l_orderkey as o_orderkey from  lineitem as l where l.l_commitdate < l.l_receiptdate) select o.o_orderpriority, count(o) as count from orders as o join tmp as t on o.o_orderkey = t.o_orderkey where o.o_orderdate >= '1996-04-01' and o.o_orderdate < '1996-07-01' /*+ hash */ group by o.o_orderpriority order by o_orderpriority;",1,182.146026185s,182.145601609s,7.393015ms,0ns,5,292,750037902,0.00%,1311905
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'green') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,694.674125271s,694.672850054s,36.268568ms,0ns,175,14571,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'green') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,676.354580362s,676.353845938s,17.997777ms,0ns,175,14725,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'green') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,681.629976142s,681.62933499s,16.146464ms,0ns,175,14727,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'slate') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,687.528576265s,687.527895582s,14.571084ms,0ns,175,14562,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'slate') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,676.231146953s,676.230614807s,17.239094ms,0ns,175,14718,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'slate') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,671.931271854s,671.930703965s,16.629735ms,0ns,175,14727,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'red') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,692.154935164s,692.154404495s,20.604913ms,0ns,175,14572,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'red') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,674.464735003s,674.464185675s,16.873667ms,1ms,175,14712,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'red') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,689.860286105s,689.859723585s,14.363716ms,0ns,175,14706,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'orage') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,613.426460866s,613.425869074s,16.547969ms,0ns,0,0,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'orage') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,610.437475433s,610.436952096s,19.84697ms,0ns,0,0,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'orage') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,614.430656687s,614.430108692s,14.600621ms,0ns,0,0,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'puff') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,715.474062659s,715.473519675s,22.324415ms,0ns,175,14589,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'puff') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,685.322225031s,685.321660078s,14.781111ms,0ns,175,14709,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'puff') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,689.562881997s,689.562267768s,14.624004ms,1ms,175,14708,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'lime') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,700.279641333s,700.279108506s,14.413469ms,0ns,175,14581,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'true';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'lime') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,693.59254367s,693.592058952s,19.861617ms,1ms,175,14716,851037927,0.00%,1468598
"use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'lime') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit /*+ hash */ group by nation, o_year order by nation, o_year desc;",1,696.587748517s,696.586962078s,18.939391ms,0ns,175,14718,851037927,0.00%,1468598
"set `compiler.optimize.groupby` 'false';use tpch; select nation, o_year, sum(amount) as sum_profit from  (   select l3.n_name as nation,  get_year(o.o_orderdate) as o_year, l3.l_extendedprice * (1 - l3.l_discount) -  l3.ps_supplycost * l3.l_quantity as amount from orders o join ( select l2.l_extendedprice, l2.l_discount, l2.l_quantity, l2.l_orderkey, l2.n_name,l2. ps_supplycost  from part p join (select l1.l_extendedprice, l1.l_discount, l1.l_quantity, l1.l_partkey, l1.l_orderkey, l1.n_name, ps.ps_supplycost from partsupp ps join (select l.l_suppkey, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_partkey, l.l_orderkey, s1.n_name  from (select s.s_suppkey, n.n_name from nation n join supplier s on n.n_nationkey = s.s_nationkey) s1 join lineitem l on s1.s_suppkey = l.l_suppkey) l1 on ps.ps_suppkey = l1.l_suppkey and ps.ps_partkey = l1.l_partkey) l2 on contains(p.p_name,'cornflower') and p.p_partkey = l2.l_partkey) l3 on o.o_orderkey = l3.l_orderkey) profit group by nation, o_year order by nation, o_year desc;",1,696.654623043s,696.654115585s,13.942968ms,0ns,175,14575,851037927,0.00%,1468598
